year,statefip,incwage,rentgrs,foodstmp,age,sex,marst,race,hispan,labforce,school
2008,california,120000,1350,no,47,female,divorced,white,mexican,"yes, in the labor force","no, not in school"
2008,illinois,0,0,no,21,female,never married/single,"other race, nec",mexican,"no, not in the labor force","yes, in school"
2008,florida,36000,0,no,53,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2008,arkansas,6600,0,no,66,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2008,new york,0,784,yes,35,male,never married/single,black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2008,california,100000,0,no,53,female,"married, spouse present",chinese,not hispanic,"yes, in the labor force","no, not in school"
2008,ohio,84000,0,no,46,male,divorced,white,not hispanic,"yes, in the labor force","no, not in school"
2008,kansas,0,0,no,45,male,"married, spouse present",black/african american/negro,not hispanic,"no, not in the labor force","no, not in school"
2008,colorado,999999,0,no,5,male,never married/single,black/african american/negro,not hispanic,n/a,"yes, in school"
2008,florida,32000,0,no,50,female,"married, spouse present",black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2008,north carolina,0,0,no,40,male,separated,white,not hispanic,"yes, in the labor force","no, not in school"
2008,tennessee,0,0,no,88,male,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2008,california,8000,0,no,19,male,never married/single,white,not hispanic,"yes, in the labor force","yes, in school"
2008,texas,999999,0,yes,4,male,never married/single,white,mexican,n/a,"yes, in school"
2008,florida,3000,814,no,19,female,never married/single,black/african american/negro,not hispanic,"yes, in the labor force","yes, in school"
2008,indiana,43500,0,no,36,male,"married, spouse present",white,not hispanic,"yes, in the labor force","yes, in school"
2008,new york,0,0,no,70,male,divorced,chinese,not hispanic,"no, not in the labor force","no, not in school"
2008,indiana,999999,903,no,13,male,never married/single,white,not hispanic,n/a,"no, not in school"
2008,ohio,0,0,no,65,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2008,mississippi,23000,1056,no,41,female,never married/single,black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2008,virginia,999999,0,no,3,male,never married/single,white,not hispanic,n/a,"yes, in school"
2008,california,999999,1250,no,1,male,never married/single,white,mexican,n/a,n/a
2008,oregon,0,0,no,65,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2008,california,31000,1250,no,39,male,divorced,white,not hispanic,"yes, in the labor force","no, not in school"
2008,missouri,0,0,no,42,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2008,south carolina,40000,450,no,48,male,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2008,florida,999999,567,yes,0,female,never married/single,"other race, nec",mexican,n/a,n/a
2008,new york,999999,1290,no,6,female,never married/single,white,other,n/a,"no, not in school"
2008,ohio,999999,0,no,15,male,never married/single,white,other,n/a,"yes, in school"
2008,new york,17000,100,no,44,male,divorced,white,not hispanic,"yes, in the labor force","no, not in school"
2008,ohio,0,0,no,51,male,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2008,texas,0,0,no,65,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2008,wisconsin,48000,0,no,50,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2008,ohio,59000,0,no,29,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2008,idaho,999999,470,yes,2,female,never married/single,white,not hispanic,n/a,n/a
2008,missouri,10000,680,no,26,female,"married, spouse present",black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2008,california,0,0,no,73,female,widowed,white,other,"no, not in the labor force","no, not in school"
2008,georgia,45000,0,no,28,female,never married/single,black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2008,massachusetts,36000,0,no,44,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2008,nebraska,2000,0,no,19,female,never married/single,white,mexican,"yes, in the labor force","yes, in school"
2008,maryland,22000,0,no,30,male,never married/single,black/african american/negro,not hispanic,"yes, in the labor force","yes, in school"
2008,pennsylvania,999999,0,no,0,female,never married/single,other asian or pacific islander,not hispanic,n/a,n/a
2008,washington,17500,1194,no,31,male,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2008,texas,600,0,no,17,female,never married/single,white,not hispanic,"no, not in the labor force","yes, in school"
2008,florida,0,0,no,45,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2008,illinois,0,0,no,21,female,never married/single,white,not hispanic,"no, not in the labor force","yes, in school"
2008,california,999999,0,no,0,female,never married/single,white,not hispanic,n/a,n/a
2008,tennessee,3600,740,no,46,female,never married/single,black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2008,kentucky,15000,0,yes,69,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2008,wisconsin,6000,960,yes,34,female,separated,white,not hispanic,"yes, in the labor force","no, not in school"
2008,iowa,0,460,yes,45,male,divorced,white,not hispanic,"no, not in the labor force","no, not in school"
2008,alabama,0,0,no,16,male,never married/single,white,not hispanic,"no, not in the labor force","yes, in school"
2008,south carolina,55000,0,no,56,male,"married, spouse present",black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
2008,california,19000,2430,no,52,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2008,oklahoma,50000,0,no,36,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2008,california,10800,2173,no,25,female,never married/single,other asian or pacific islander,not hispanic,"yes, in the labor force","no, not in school"
2009,new mexico,999999,0,yes,3,male,never married/single,white,mexican,n/a,"no, not in school"
2009,wisconsin,0,0,no,41,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2009,alabama,999999,753,yes,15,female,never married/single,white,not hispanic,n/a,"yes, in school"
2009,colorado,0,480,no,39,male,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2009,indiana,999999,0,no,11,female,never married/single,white,not hispanic,n/a,"yes, in school"
2009,new mexico,0,0,no,64,female,widowed,white,not hispanic,"no, not in the labor force","no, not in school"
2009,tennessee,13000,0,no,63,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2009,new hampshire,0,0,no,37,male,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2009,indiana,38000,480,no,41,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2009,pennsylvania,0,0,no,89,female,widowed,white,not hispanic,"no, not in the labor force","no, not in school"
2009,new mexico,999999,0,no,4,female,never married/single,"other race, nec",mexican,n/a,"no, not in school"
2009,illinois,67000,0,no,45,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2009,texas,8000,0,no,37,male,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2009,north carolina,0,0,no,92,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2009,indiana,16600,0,no,30,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2009,louisiana,999999,1005,no,4,male,never married/single,other asian or pacific islander,not hispanic,n/a,"yes, in school"
2009,massachusetts,999999,0,no,1,female,never married/single,white,not hispanic,n/a,n/a
2009,kansas,800,0,no,17,female,never married/single,white,not hispanic,"yes, in the labor force","yes, in school"
2009,south carolina,0,0,no,78,male,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2009,california,999999,0,no,4,female,never married/single,white,not hispanic,n/a,"yes, in school"
2009,south carolina,0,0,yes,57,female,divorced,white,not hispanic,"no, not in the labor force","no, not in school"
2009,oregon,2800,0,yes,21,male,never married/single,white,not hispanic,"no, not in the labor force","no, not in school"
2009,illinois,65000,0,no,53,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2009,north carolina,999999,0,no,14,male,never married/single,white,not hispanic,n/a,"yes, in school"
2009,michigan,110000,0,no,35,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2009,florida,0,0,no,83,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2009,minnesota,0,0,no,16,female,never married/single,white,not hispanic,"no, not in the labor force","yes, in school"
2009,indiana,0,0,no,16,male,never married/single,white,not hispanic,"no, not in the labor force","yes, in school"
2009,new york,600,900,yes,65,female,divorced,white,not hispanic,"yes, in the labor force","no, not in school"
2009,new york,0,0,no,72,male,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2009,oregon,14500,1117,no,35,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2009,alabama,0,0,no,83,male,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2009,pennsylvania,40000,0,no,80,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2009,texas,200000,0,no,41,male,never married/single,white,other,"yes, in the labor force","no, not in school"
2009,michigan,999999,0,no,1,female,never married/single,chinese,not hispanic,n/a,n/a
2009,idaho,9200,0,no,33,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2009,michigan,999999,0,no,12,male,never married/single,white,not hispanic,n/a,"yes, in school"
2009,michigan,2400,0,no,30,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
